"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-BH-A0DP-11A-12R-A089-07",4102060.55097,155446.316178,352.36107614,444489.786827,89829.3007954,683030.94984,97236.8489124,636.589408585,186939.912546,62337.2181268,68285.7268579,401963.776845,332394.579339,14016.651403,354581.155064,573357.73539,16063.8186683,627117.666401,11735.5348327,726722.180167,792703.973816,374518.01492,619186.239727,121648.215416,534103.484079,419202.379395,3284980.05231,220.258707618,524987.920859,104269.814386,565486.793922,217596.419112,230537.227132,108700.856366,78822.3836526,204834.89237,83.299883224,134904.984468,17146.8996872,1624028.22626,273821.430729,453570.527747,1118230.06153,751940.663186,130979.714075,385137.129554,204167.190118,140875.612316,180448.830806,136482.219788,1771.69682682,13743.3848222,7744.25037105,0,0,3893.32295114,0,0,0,0,8061.46869883,0,0,0,0,0,0,9177.11838483,0,39532.2022731
"TCGA-AC-A23H-11A-12R-A157-07",5656986.69612,118180.664417,485.663840852,262205.226917,116120.92176,667140.531736,80944.7939294,10309.6783905,98774.3377329,47379.8612607,54165.7154658,533991.779317,390313.253042,18562.2234317,479236.191493,509214.4957,9197.01813937,388819.327844,17270.4383844,498680.440614,623642.908057,223886.627675,718180.912785,110732.007035,555072.036067,358543.760379,4192496.2145,455.378149715,401694.517825,159526.364796,583955.839877,143315.891936,272244.420145,119786.221644,118285.024628,142192.407706,258.329945982,125226.900806,6450.67959031,2034547.62942,290497.409505,371206.15333,1269553.73835,945504.342862,131359.409779,290488.192285,259071.218398,146385.364774,191505.568152,122490.587254,1395.40155013,16582.4634602,8531.40933302,0,0,48295.9576283,0,0,0,0,0,0,0,0,0,0,0,3162.2353209,0,22703.2279449
"TCGA-BH-A0DL-11A-13R-A115-07",4148337.77919,164968.394419,1639.66442525,267337.577522,122909.921062,672409.370226,145771.563135,4591.53768681,156911.479192,77891.2558983,64037.2968873,486617.253005,392519.006038,34375.1186809,287305.356248,279844.007873,14087.6505948,563530.453025,13581.3230783,487432.297063,558794.514651,369263.000526,355512.199952,234001.501313,464496.293164,650431.785354,2409645.70469,2466.27147549,409531.235889,222716.469352,628798.358048,100587.114617,248148.36966,150464.40279,189848.117533,193518.696974,2180.38891706,35138.0350088,18180.1753378,1558195.08141,242799.702662,364207.659721,1163409.97928,827283.883243,192199.122187,289609.621835,161453.128073,157981.116394,169437.53383,165505.944743,883.323281544,16270.9941008,9716.13102528,0,0,61145.0428355,0,0,0,0,10550.5171951,0,0,0,0,5435.11491871,0,2669.02964758,0,22994.7169638
"TCGA-GI-A2C8-11A-22R-A16F-07",4150642.55009,32097.8948029,200.478341322,53132.4887708,39326.4014812,1110507.80039,65121.611768,217.315244012,51160.6360395,181763.337907,28500.6630658,1183462.82827,43807.9887587,19527.6633276,402141.129799,477546.237913,2671.58237824,318927.566249,12519.4050779,148891.869678,241176.973359,716276.718292,302108.284241,70435.87376,108752.998103,436573.301112,1675252.21972,2443.69629742,774800.471737,60433.9322669,1143092.6277,60266.977967,447910.179079,332826.841369,53137.5159342,93201.754386,0,297261.777587,567197.743064,3376873.99016,333644.979743,789369.798734,242239.326908,714275.099014,92570.0984292,299610.551813,277170.623769,96021.8375989,86883.4381609,47109.5612983,0,67055.7256463,1350.78939167,0,0,6645.40138224,0,0,0,0,0,0,0,0,0,0,0,0,0,89968.5110211
"TCGA-A7-A0CE-11A-21R-A089-07",4488867.65615,172641.522962,1305.66232292,463625.46904,57359.0232273,719450.59582,176892.861031,36051.25919,168768.595446,65668.5417979,71222.5461145,688714.546004,355201.759411,32285.9320754,248129.223493,482387.001333,21062.3204874,652609.466777,5435.7045613,780207.476966,590802.198694,319870.792088,403430.669422,110538.555019,241853.827626,431344.592181,3506487.93959,612.121021529,552239.540971,149301.477403,363567.9508,116669.157369,195555.103496,78917.9504751,282562.933243,223056.749228,1620.49106319,86668.1519795,50568.4285969,1183092.69885,250276.281435,396232.177223,1159144.30312,531175.842947,245945.173917,174415.95139,123996.942408,125557.736616,111725.591459,117617.159236,1250.4693412,25790.3253305,3665.55559749,0,0,10819.9346476,0,0,0,0,0,0,0,0,0,0,0,2833.7924077,0,8138.07050417
"TCGA-BH-A0BZ-11A-61R-A12P-07",5443283.79926,192614.850484,376.585093733,228930.311657,134873.094574,666940.998257,274243.36236,1632.84833656,140583.016196,48680.0042161,73979.0311064,821822.073489,215766.367825,15870.9825158,343418.689576,284880.274642,6603.14209196,281274.640241,19074.7874511,538947.180127,775921.851236,287557.879389,318875.396736,250201.243186,524953.039463,721106.603177,1874928.01983,2118.60890727,436098.457694,192760.184373,894270.4928,51701.0486894,237957.603185,193670.038765,196975.845594,134301.10428,445.132797803,82404.6433465,224605.930548,1904531.24213,250003.156606,2680248.80891,1146693.72148,807008.058914,171301.773177,268697.960026,188916.354709,147036.97015,163204.700756,157488.312465,721.332163453,9634.71080258,4168.53168184,0,0,4160.97999401,0,0,0,0,0,0,0,0,0,0,0,6538.68284773,0,136138.73006
"TCGA-E2-A15K-11A-13R-A12P-07",6274978.70351,182770.130932,341.963056021,192660.764936,64905.3337002,699602.825026,163988.806102,5189.55305901,129219.621424,61700.9887926,28932.9413328,690439.298924,304820.986403,21728.076977,234485.203271,169567.016276,2878.11368429,525041.572864,25269.8415711,578543.547767,380641.279665,461277.904745,340801.999776,285722.939615,170841.641433,798886.32687,2568552.49546,213.758970195,545145.733894,309686.398683,291866.103751,57335.6978125,134854.952099,86714.5936239,499717.357163,297365.139782,121.262610554,18550.6102916,15956.3081526,903722.551919,213416.302504,1462318.51364,1055266.97091,427140.53494,336925.809289,114224.355518,124496.493331,81055.9518418,97677.3905781,83163.872178,859.707417003,33837.7582421,987.466986716,0,0,0,0,8906.30566441,0,0,0,0,0,0,4534.11924734,4534.11924734,0,0,0,211010.934203
"TCGA-BH-A0DG-11A-43R-A12P-07",3653326.44806,135695.480921,2659.43632416,230978.07405,131632.94524,760188.149729,129885.357322,1601.54749527,158250.533097,77043.3116523,98809.5172492,445983.227267,517080.344077,40672.0902077,212651.380437,379748.78954,32097.847919,474365.359321,6919.81662486,664163.716397,469135.327004,323607.41151,618891.322603,97100.5602585,613591.280575,532538.499752,3984336.57368,1177.53123218,430274.606408,115277.767802,638009.598558,134556.274129,255745.983092,173246.211797,85299.5884412,172195.640617,3929.39853188,38704.686539,31739.6326266,1769179.90892,279560.495234,267402.088665,1071777.05913,923542.926084,150952.917719,364172.788366,279765.352936,191460.966778,226360.113063,177648.031482,1034.72548683,17885.5496797,10772.6331122,0,0,11019.2837466,0,2886.002886,0,0,0,0,0,0,0,0,0,2886.002886,0,20720.02072
"TCGA-BH-A1EO-11A-31R-A137-07",8950226.3536,147426.392532,86.5319527131,91523.063962,87865.9486177,659813.558221,210076.055839,125.065629166,82119.4856295,42565.9386183,62518.1792434,891660.343163,129935.083744,17248.0838509,324302.311044,169866.806982,8253.97067197,359830.060993,31521.6925984,340882.703723,957204.528631,320441.652955,263700.275079,170481.443377,324334.488297,499345.998882,2528884.65386,1757.94395095,569081.760962,169213.107052,754066.103022,19185.3533687,249222.221371,214172.153835,477743.87286,149538.514678,5093.68772267,31333.8420428,99542.3072696,2236017.86098,330155.545001,2446598.66064,1187441.8694,615077.998481,259061.582656,153688.545255,215142.334833,138756.213247,138883.806799,135209.150475,435.08888019,22464.2663723,791.265536252,0,0,0,0,0,0,0,5939.14602504,0,0,0,0,0,0,0,0,32360.7315467
"TCGA-BH-A0DD-11A-23R-A12P-07",7832268.54795,227514.477559,0,56896.6363539,163994.704026,575721.255948,264090.701256,0,94855.9275658,48079.6016218,55539.3214709,858408.38166,88300.329202,14655.625344,433378.770713,261044.609712,4234.41628251,228906.039716,31418.1802788,263355.982591,1401528.17815,527174.547109,323516.698947,409924.305429,719245.471538,1225264.83661,1623876.02609,1489.70015725,522493.388684,222330.916116,1751700.27807,16421.7985336,246034.15942,145846.641691,244378.578706,145665.258036,0,133244.280769,79198.2785421,2246672.13678,233974.711699,2704678.84171,759098.442374,1200277.30189,218950.733348,234666.396849,194706.265563,127417.488018,168277.104077,158701.39918,1597.69516496,9623.98565022,3440.86080703,0,0,10532.8572482,0,0,0,0,0,0,0,0,0,0,0,16551.6328186,0,77240.9531534
"TCGA-BH-A0AZ-11A-22R-A12P-07",3012384.06678,114378.698575,814.052748379,334484.455392,111428.733053,898074.698907,74762.3862604,4779.7742895,177318.696481,71884.7433954,80372.9607655,514258.048242,357824.98293,30456.9500857,269904.995383,649775.801975,72011.3967849,506070.025924,13344.3703279,584510.311956,539325.59403,361923.760411,618581.954506,143004.267295,532954.84566,466026.924722,2957771.90333,1908.22232966,368593.826154,127059.519787,481554.061083,202164.671394,237449.56362,175874.503644,93824.4974041,219054.146943,433.003622725,106674.030436,89319.8556253,1216840.07111,277051.225864,602409.101001,755727.940288,912771.464768,158526.411975,350912.50387,285475.406558,189737.03535,184045.660294,156478.307376,2704.38005048,11715.224934,14495.941112,0,0,26983.9984889,0,0,0,0,0,0,0,0,0,0,0,5300.4282746,0,26638.0497903
"TCGA-E2-A1LH-11A-22R-A14D-07",3865783.3025,134505.258192,330.30756465,320777.234888,92526.9419851,929744.997511,75319.9853521,1491.8666637,193370.262201,66692.0101649,64741.9345096,284753.586843,482094.044938,23437.8125319,187113.721722,295441.421539,6834.20567432,468776.266841,3781.60519515,665921.304039,537061.874084,445276.157694,653457.377997,193286.559026,385454.470602,440778.374095,2639325.01138,8568.63760688,541125.507164,134207.405689,423772.377079,158847.069983,211943.463183,105054.719921,159032.236451,239767.490508,117.129487732,27671.3451653,11826.38666,1424001.70403,259376.73319,311777.120701,1233993.7134,761730.768613,163113.41788,278088.129992,223569.230364,152465.774257,162732.393118,144654.993007,2253.95668008,10749.8219871,9220.16426875,0,0,16423.4176037,0,0,0,0,0,0,0,0,0,4379.57802766,0,4301.37127716,0,67939.6078649
"TCGA-BH-A18L-11A-42R-A12D-07",5094340.78791,184195.454207,431.579475864,198826.055951,84623.2554003,540410.380477,168857.836967,2806.950571,136738.264627,52053.4037899,63109.9371289,712062.2728,274441.012531,21343.8733711,333631.507466,267729.861114,6457.53860624,418700.503,23058.1908883,483384.440781,773323.503532,333568.657499,394954.456814,259895.922705,443088.356059,486779.581185,1720980.77158,764.369964235,421607.193738,203735.666682,755362.395201,65040.0893263,226927.552631,202216.225118,177266.593745,171927.799987,1836.49501254,47746.1322999,275683.089926,1718781.71534,245469.147317,2185701.60299,1037155.47712,789689.355083,210104.403886,243471.158976,201198.096861,134281.951461,136550.544502,129992.478868,826.67148065,5412.6029971,5815.82004136,0,0,4768.62625415,0,0,0,0,9873.86142035,0,0,0,0,3814.90100332,0,14987.1110845,0,91459.8061052
"TCGA-BH-A18R-11A-42R-A12D-07",3995978.72792,140630.770018,109.212476477,202160.968406,127734.769602,754102.942191,132082.527428,868.153284459,130765.741548,57380.2078833,52197.5063264,527118.379085,378685.116121,21064.4107411,418952.553925,436330.435865,8349.22686542,444601.591464,23870.2259927,486339.995709,699969.411343,364690.526447,513367.575817,185791.137485,685033.880873,472806.247852,2884798.15234,1262.95868142,446898.364322,139767.300658,644568.024217,96166.4154649,230215.1913,154292.066326,57124.4594155,163792.525276,464.730552711,256978.054074,38951.2506934,1636756.56813,232388.3672,1155011.39209,967239.887832,832003.248066,171785.383832,300427.564269,276572.42554,168750.641391,227253.605917,172559.038488,3137.8753399,11875.0854421,7516.23651631,0,0,32581.3084653,0,2844.39994539,0,0,0,0,0,0,0,0,0,8533.19983616,0,130696.530824
"TCGA-A7-A0DB-11A-33R-A089-07",9377541.50298,149163.880361,186.111815234,87983.1596607,148968.701894,623037.075921,196290.028014,739.721270335,120925.069019,58895.6877878,83027.6317143,593455.332532,105585.033935,30854.104028,311943.483576,276893.354995,12270.1340499,345330.301227,25956.3561305,290143.107129,1314040.047,328536.324998,332072.682674,244079.881488,701031.319517,516015.374241,2154676.04269,988.867331581,452359.653932,197218.913079,757684.397289,31718.6485389,261279.779867,165754.597807,640497.830284,146794.10252,131.993232443,110417.931872,24332.8081574,2567638.75458,251192.141566,1625400.34107,1147253.58671,779927.486145,230392.126515,211602.697338,216511.100757,131182.079898,164909.577014,166618.624796,2406.30065764,10153.3321205,4388.96553157,0,0,0,0,0,0,0,25547.6783547,0,0,0,0,0,0,0,0,6960.10467997
"TCGA-BH-A204-11A-53R-A157-07",6891723.00819,176020.991279,266.18884881,102481.057426,122650.882787,514610.089113,317726.402905,384.725812946,85843.2135926,33623.4717026,45255.4201617,1314427.47218,116114.247145,11847.9938449,869740.479042,433139.316101,2707.10667076,328092.446635,14314.140718,308884.552782,857557.626456,291374.429911,396242.179731,270154.402574,586836.793271,504533.788648,2155685.85344,1830.32285262,398756.652077,196280.710587,949614.335714,48201.3860209,304786.684957,278480.568709,122719.492091,113278.196948,1793.45788568,235062.173579,284444.370112,1943180.94561,278215.828424,3955470.37367,1208520.17851,859410.928905,204712.234236,247157.894998,298663.098747,122869.389853,161561.543353,148709.923945,1816.42262591,10565.9600147,1921.64545119,0,0,4411.7776817,0,0,0,0,0,0,0,0,0,3529.42214536,0,6932.79349981,0,64706.0726649
"TCGA-BH-A18P-11A-43R-A12D-07",4857768.17084,154566.265717,0,167723.715478,154503.158182,772333.571118,170957.941196,378.310568765,93709.2249071,53103.7566824,49271.2144712,487668.704317,167489.93272,14858.5198753,374658.040071,273669.439865,1049.05067208,339052.289662,7160.9686113,435529.520667,1439300.76636,380607.666023,604494.033853,248267.164084,561446.975352,551111.121019,2650056.25856,2056.91714121,429820.468958,140193.79077,909457.610781,93231.5763784,318402.234672,168644.426234,49555.6022292,136846.123817,106.078330785,93942.849881,118576.354051,2195619.92703,241811.507383,758487.403696,871479.419738,918683.515504,138957.400139,297743.939783,300837.167138,181997.216529,224929.731986,160557.82006,1826.4227941,6359.07645051,4607.03038596,0,0,29747.7391718,0,0,0,0,5132.94322965,0,0,0,0,0,0,7791.074545,0,128652.615564
"TCGA-AO-A0J2-01A-11R-A034-07",5203821.1691,375385.450343,104.917509919,156166.34516,75196.4246329,269136.143204,79889.3956813,10690.5133351,306731.695369,160304.10932,277938.828135,318432.679811,324255.638976,160331.518747,40131.7871009,149950.249456,32083.5172218,694202.575157,8299.01496516,828319.954993,1552068.30345,96066.1489127,62045.8970241,58359.0693525,213415.139435,470697.16316,6629442.46038,754.207720775,787039.602764,244409.935767,262167.516863,50331.3445692,36810.654452,80384.8246508,208269.928477,333024.604357,1339.36269774,30738.9204203,14250.4033373,1174508.13158,125919.512248,359658.600347,1569414.91694,171688.173057,275464.867738,125319.679303,52923.9561094,121632.422099,184425.246775,80485.9714717,3391.28218162,28303.0849869,1918.77351997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3923.64585173
"TCGA-BH-A0DP-01A-21R-A056-07",4635070.72923,133389.91381,605.752337778,457288.503535,115050.174312,1094540.43936,91759.2833821,383.031617276,141325.897565,58727.815136,129494.956615,265816.023347,305069.334827,72386.76807,159183.239464,285495.015244,100266.212636,801739.271171,16392.0559473,586652.376559,354724.610634,200047.512886,280657.108712,107038.185448,433753.316077,613053.881332,4792839.76304,5159.13353299,431846.491923,131403.138153,352587.689929,33456.4700706,220335.392071,225583.937561,276704.388812,240562.062251,53593.6545757,19480.5892566,30783.6161899,1269894.73091,242751.973745,286850.468479,1502194.53799,684929.104014,142490.614195,303034.389543,199372.447558,185820.289211,190113.655469,107368.833292,14467.3899727,31850.302439,10859.5923043,0,0,5019.82832187,0,0,0,0,5196.99873323,0,0,0,0,8031.72531499,0,3944.15082433,0,11326.7921109
"TCGA-LL-A740-01A-21R-A32P-07",6369265.62265,193533.547384,440.498507756,381200.980551,71129.9495894,254762.230996,37585.7808471,3236.3426638,195223.593539,91256.6930335,176807.935623,371731.402157,154010.481521,269659.99682,83288.9110452,135577.388748,21317.7341071,610498.874985,113088.875936,664677.01277,1452049.07327,65855.8261267,124207.511798,165212.011967,404428.511315,563817.176331,2411433.36284,275.352865558,910859.172211,140570.868483,682445.251477,27225.6356122,209191.472702,374098.235158,298099.753804,424225.517214,8851.56029708,172816.78658,5969.49661847,1175414.95815,195492.593335,89197.3963842,1429425.75379,331369.876675,301434.456453,154991.715201,156416.945178,142617.811758,137687.562797,132007.014592,11812.5769086,51156.4994298,1413.33569502,0,0,4867.17479972,0,0,0,0,0,0,0,0,0,11681.2195193,0,0,0,0
"TCGA-S3-AA12-01A-11R-A41B-07",3773109.22024,173875.592752,0,92709.5905188,52860.3404898,1110730.0846,18015.5113553,0,371028.929162,69424.9995502,170003.437881,41389.7170687,159015.498917,97358.4828851,64693.801518,104130.583774,85858.0064557,1098224.38088,527.571270262,1260201.35939,212817.847478,244021.532769,728752.048524,45458.1678226,156833.557854,378702.047134,2877691.38089,118.820830397,752546.326963,76401.0898633,524677.018497,6899.09673576,137068.899772,79872.6768255,117916.896191,202366.013453,404.432826437,5743.17462853,5444.66251391,1233742.81152,354326.705387,41672.9397069,260801.625298,192076.750382,155518.642251,164861.82802,150102.430898,166334.752331,1449559.24281,132517.899702,4642.26342565,8153.0277538,10154.5936248,0,0,0,0,0,0,0,0,0,0,0,0,40325.6294579,0,0,0,0
"TCGA-E2-A1IL-01A-11R-A14D-07",4329928.97049,111287.23396,0,322754.467259,107009.405858,692749.364023,62077.3615724,352.737605374,219329.567602,94092.5067934,126441.421416,161749.038001,281142.615646,47229.9428602,93190.1977633,188589.394969,71436.6166066,1224714.1076,8579.98145821,464309.097404,980884.26762,186153.357046,242094.606658,151797.843702,673190.452202,666240.324055,1899053.70911,152.558163944,448392.452464,197875.387553,436143.183589,72404.426478,155946.072971,539438.669086,109419.154041,228093.073215,1730.88420142,31208.5592788,4510.05810609,1473508.55255,260811.4763,74972.3101835,760592.866616,598386.572501,177446.601395,414475.300952,218480.487502,199354.396225,168409.449301,168655.267451,9583.32744115,12426.8689475,12137.3221324,0,0,5393.27781853,0,0,0,0,5583.62880036,0,7844.76773604,0,0,12943.8667645,0,0,0,12169.4473854
