"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-AO-A03O-01A-11R-A00Z-07",4867529.05094,161779.376392,489.623371094,168983.841287,57511.2793218,876449.348722,33183.9373085,117.943050785,339950.947921,135812.683851,466120.974409,178826.793662,245204.952884,133074.189598,122152.984447,444507.186955,6524.74058576,1094380.14867,1358.92614033,831423.108409,377251.540507,347769.712642,610312.892829,47318.5967868,226026.142538,202563.366681,5036741.76199,1275.25212819,783703.822969,137402.997217,498397.492824,22921.7549797,225266.514248,177657.153628,199726.894181,411399.541463,29284.5884992,1568.99240653,10254.4328367,1287590.79123,297212.411734,112286.023077,1375542.99607,156600.337488,91130.7012676,92819.822912,345838.491228,326862.177272,108999.561942,407545.213983,8440.66805309,6754.60901514,8561.69057414,0,0,0,0,0,0,0,0,0,11803.5650701,0,0,0,0,0,0,0
"TCGA-OL-A66H-01A-11R-A29R-07",7785857.35881,193257.981092,453.063388099,190224.416725,47414.9441606,215171.047662,190598.059521,54.5681449723,166704.741484,61388.1416435,182331.909767,391346.656249,132936.90945,119630.509287,52232.7016133,134252.541983,10486.2550617,593683.342894,3248.42713254,578923.322673,301026.344937,56487.8608609,138651.295816,78786.8519146,138497.546735,247322.548182,4131394.45496,1132.82837509,555194.633769,185859.438057,231598.673125,15013.9594075,280070.238931,137219.404998,625342.000541,201281.010897,1820.80884613,2903.67273119,23093.9147883,1205594.78926,309474.818058,135325.002739,825425.29296,206480.304956,288024.151926,170388.042113,152166.779437,153885.594438,96123.740831,120894.358087,2061.07955008,35228.6538506,3561.44251505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11295.6060093
"TCGA-BH-A2L8-01A-11R-A18M-07",4598869.66537,154039.856122,254.268840097,364326.562233,71291.3939497,986297.70478,55303.2608893,2296.86054306,263979.65937,106750.816752,148367.417207,267384.049004,217373.784496,97346.3643511,115958.777261,320177.885569,23807.9453177,753531.357773,54869.026223,641573.344462,409892.195917,169664.110785,224346.000618,80776.4751278,183924.844963,335005.584677,5354090.14472,11364.3432485,697350.81094,204455.953125,322665.904185,34206.1742546,225612.609923,209586.629688,470151.012039,398054.983556,19656.1002955,24327.6461349,10748.4561135,1021272.47933,220359.958079,115035.80274,693257.032795,331680.839038,177823.255063,179301.432864,121987.277876,163249.256096,104238.046143,119328.024097,9771.25536843,31856.937287,3915.93311501,0,0,0,0,0,0,0,0,0,3064.88515109,0,0,0,0,0,0,14263.5039724
"TCGA-XX-A899-01A-11R-A36F-07",4534437.96364,154752.635557,545.671251351,562376.783656,73998.1142976,1310722.48569,123434.784497,591.498714304,265178.848672,79950.3149347,155076.49005,619109.249963,207261.463007,102254.653511,240497.81953,309077.939128,28512.4709051,806696.939021,16091.3961009,495831.968992,235926.328611,173741.164454,209891.84869,218056.390172,356110.614711,550384.752534,2547775.60032,38287.99127,578751.824541,178451.054281,524260.694019,39825.3668428,275371.440208,190374.739098,426780.259326,426924.728255,51857.7406724,51146.4677463,35482.2644769,1003753.27044,217863.972547,310166.309827,920352.506885,1056956.17857,262441.981036,129762.86627,177411.890164,164350.813375,874106.625615,187674.090118,8329.01122976,29101.862627,9388.56602653,0,0,0,0,0,0,0,0,0,0,0,0,7235.10472814,0,0,0,20406.7056435
"TCGA-D8-A1X8-01A-11R-A14M-07",4976368.05842,115636.112436,574.282542359,267788.207623,79339.1994419,629429.887711,24841.6351574,871.518040314,225113.29283,79968.3471401,254673.995124,260883.648572,227919.485891,85500.2313656,109718.522838,248337.458713,152252.671929,610187.917792,18329.7764269,534384.38228,1795258.78025,108374.129754,113157.519685,99391.8817416,543188.088605,568820.109134,2790657.45474,358.980429886,407927.374087,101540.630914,519124.493668,204447.443289,404770.068348,187968.269871,229295.114674,206587.433489,244.373767478,13144.8695548,11939.0557369,1722985.85473,338187.248083,311137.963064,837127.598891,370902.788029,148278.411457,247076.328656,236240.808745,245123.648185,112667.314202,130372.672076,25410.2984598,28434.6671443,5748.85155289,0,0,0,0,0,0,0,3941.60512015,0,0,0,0,0,0,0,0,0
"TCGA-OL-A66J-01A-11R-A29R-07",6627897.52359,222915.226956,472.906720765,249693.260672,43395.4166198,1352968.96821,124373.110521,740.45566531,177573.528842,40397.09271,110962.916666,463225.357911,170410.716962,61113.1366348,150583.911272,163358.943356,5859.73005827,713054.269205,12359.6563753,931945.011415,483198.84453,144336.655511,180755.24101,125567.041304,156138.410873,705397.998096,1872084.88995,640.490580311,711060.269936,109860.524272,344407.140244,20024.7492219,177548.761574,206689.892395,254024.965009,405294.619466,2794.93659225,6061.69637872,26654.2930544,1041393.62095,201875.256083,222434.176999,637209.219905,220636.14784,386785.651738,109887.213174,182575.280919,159501.750525,810991.204001,130602.112761,5548.22098983,32442.0435421,2124.24403702,0,0,0,0,0,0,0,5409.68197832,0,0,0,0,0,0,0,0,17685.4987753
"TCGA-AR-A0U4-01A-11R-A109-07",4597795.05185,102996.120732,509.245884187,226673.946018,112106.683713,530827.058084,88175.3026082,782.020133499,357037.534699,126611.003757,427960.762745,324492.003828,873330.527299,102737.907754,140085.646843,250736.834053,86703.0300008,622328.679559,1148.37732958,903914.078684,383324.32217,97070.5461271,439643.733,175647.835299,455833.570226,266369.451385,4685653.56083,756.025250169,921161.850217,240800.629966,897683.937222,134102.162292,363361.095552,357098.876804,869097.01816,479051.937708,6952.41969374,699.373937935,24702.9419763,1143327.73513,188244.936115,121590.144337,2713258.37238,318458.300838,113336.176653,145890.051128,148677.586513,260586.921557,175067.713343,147525.823594,8138.81135998,5316.88369352,3308.66990535,0,0,0,0,0,0,0,8738.06025985,0,0,0,0,10128.2062103,0,0,0,4761.12257748
"TCGA-E2-A159-01A-11R-A115-07",4871393.76794,154689.905301,605.524973349,146418.030327,123403.348814,447265.733183,154411.659571,182473.409341,240353.173836,139101.086049,400030.983611,483574.747519,293096.168435,429509.388643,94714.1927044,317346.721528,16648.1367667,468212.107299,1176.42382786,1654801.74971,684676.745495,164077.311979,147991.775568,168229.117689,394152.168469,440093.681328,3571853.40756,2763.12211186,411066.639232,143348.356791,369623.661004,30959.5075202,99983.4119732,174634.258234,354970.68013,473825.980654,7644.16021911,5100.47407243,14378.9452406,894979.80547,152157.909789,162197.948259,865564.825032,564682.583189,180516.283765,184752.463039,124507.643199,184968.151471,219226.124138,101542.408816,4349.46157906,31485.2211004,4721.05672753,0,0,0,0,3154.13633439,0,0,0,0,2919.53115249,0,0,6422.96853548,0,0,0,0
"TCGA-B6-A1KN-01A-11R-A13Q-07",7366369.39309,137513.187844,782.242929062,234440.055467,91326.8363822,583844.374729,132592.94615,176.653863501,145466.081945,91025.3209853,460333.658134,278645.592477,151139.187944,240568.200139,119960.540639,236425.605395,3497.59358703,417894.076805,4138.61679557,578799.416566,580479.760964,68679.1477365,395365.518703,86635.7499348,273072.189777,471226.004971,3320848.39186,733.462752836,462766.575694,141249.297303,650237.100689,38035.1870999,300621.670079,429047.505741,85884.6686079,183191.596361,1594.98724634,2596.21296681,20779.7989997,1235370.40204,203189.516583,240948.753451,922980.142455,391550.58926,205148.491419,227570.167254,175986.095594,404377.805801,980522.842786,117016.868905,14679.1661054,34508.107529,13929.4996025,0,0,3241.19690919,0,0,0,0,0,0,30644.0435051,0,0,0,0,0,0,0
"TCGA-EW-A1P6-01A-11R-A144-07",3977113.69598,75471.3056423,960.274408015,377379.666391,90104.9473431,644726.051217,46827.9508415,138.789567605,256321.3934,77788.1868221,193770.907163,115580.508591,150607.239362,91553.6493235,101517.116914,304382.859218,17376.5105946,964851.563498,9194.92440173,681089.998452,216803.518696,206569.427887,336596.544413,103879.608524,341488.654495,326032.052165,3505351.98405,3781.64766389,611896.660697,73696.224164,399668.157715,9698.22605807,224670.837698,193220.439037,116702.069905,363500.663423,2179.33027818,6154.37637704,2928.00046848,1467652.51823,271770.150066,97989.4554159,1897011.76913,426752.657861,146330.593057,270332.686426,118790.649637,158988.293653,253922.707294,103287.600913,9656.65754113,17053.1259066,4806.41027241,0,0,0,0,0,0,0,0,0,18519.8046161,0,0,5092.94626942,0,0,0,0
"TCGA-BH-A0AY-01A-21R-A00Z-07",7544435.3646,146240.455214,0,220384.238396,77557.9772269,478674.071151,51813.9600839,1222.54187326,160865.968423,107250.849493,109055.194214,385393.849271,203004.799858,93330.8410465,120184.188334,325473.798499,2599.07203523,813861.161168,6595.81863109,463101.690876,367143.89649,176702.672904,211781.752477,157167.409454,318447.546674,660443.508754,3441854.7661,50.3568012267,418549.173619,145483.269438,340460.087336,17797.4583768,202649.84094,182327.126451,344137.138309,319478.198492,50848.7992956,2876.52558194,33495.5672525,1101036.80486,161767.419556,260229.443118,1542574.75678,379059.493529,212850.036143,217888.625326,135076.658715,84922.3110706,225437.573375,88687.7505639,5902.23622711,88928.2468619,4652.49984341,0,0,0,0,0,0,0,16587.5303241,0,0,0,0,0,0,0,0,6025.38494678
"TCGA-OL-A5RU-01A-11R-A28M-07",4512006.19675,146139.826926,0,225747.365717,38867.3384289,762511.936191,249321.582212,108.657622006,268011.289964,59878.2730537,105681.096723,453773.170685,169115.367925,63626.5586567,81364.1400007,191605.486972,40601.0216693,751581.131181,18674.7792412,688274.433244,1646060.71417,135001.705017,219250.644519,86254.350451,248609.353663,429445.446702,2021462.35495,39099.1407588,532189.645557,136842.659703,272461.456672,52555.652046,142478.095059,1011668.85345,307377.91797,294321.32964,1279.63965347,6263.69753637,115032.592568,943536.212436,272232.3049,412345.430398,708081.963803,448000.958559,390128.184975,163817.69454,154390.590848,171365.484124,120260.32824,138738.467466,4320.08363682,23194.1908169,7453.46289333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916.04010025,0,11246.0638776
"TCGA-BH-A0DZ-01A-11R-A00Z-07",7938653.39585,99212.7445503,1314.73811567,407727.75532,43987.3072367,740141.199841,38872.7643834,593.814425154,195747.809484,71868.0754192,600649.608218,183199.671993,151506.425133,193153.912925,215315.516428,609834.616975,72616.8364556,798029.383033,6841.86087669,327332.717377,1028431.54239,77046.7239705,289484.029576,83650.0130036,419762.632419,417944.911289,5516700.379,0,4035688.92995,201799.056771,356045.119879,49274.2295002,316119.924772,246654.213216,319745.38999,307185.749609,348962.518349,150.466536543,17766.2993649,1582362.90595,576165.329695,136256.310698,2552116.68985,339743.019659,119748.97491,150510.509963,234057.69027,112030.116038,123775.477695,124303.381291,22428.8138959,50207.8866202,158.187225021,0,0,32685.43537,0,0,0,0,0,0,0,0,0,52296.696592,0,0,0,0
"TCGA-GM-A2DA-01A-11R-A18M-07",5515580.19759,98948.841148,375.896889979,296969.307821,64938.2942747,1091030.22587,130019.926239,679.110137539,173831.24512,87299.6759786,151542.704734,468424.870664,308102.411506,167553.170853,154539.032144,317969.674867,51410.3845813,1113445.62905,16431.7191647,742891.48306,415045.504038,95111.9458059,337015.754058,87563.9249947,173178.274179,488833.858118,3356214.13775,3994.5035631,2376968.99884,174908.413485,241992.918259,33811.1982689,264835.780487,511188.662996,298368.565202,259154.259003,799.774783421,10668.9353641,63212.3546116,660206.534969,556323.213991,284386.492331,564064.55863,380358.456497,339694.947387,141127.640853,154679.711804,88094.453332,99354.2405713,132141.509999,30780.5959123,36346.994146,9407.28326343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-E2-A10A-01A-21R-A115-07",5401136.78337,102604.056598,0,488097.129534,75502.6334874,847199.741297,53509.8225039,322.000816473,253655.481655,82451.2625181,396202.307812,166747.842505,121157.494984,111522.654297,75321.4476984,169897.557496,41252.1834652,634236.327212,850.221173444,1240639.19443,269945.148894,131974.094428,312031.791413,92186.6623692,311209.798603,250777.973807,2535339.67083,174.080721056,397326.491382,130622.581032,497719.713574,15732.7817777,277480.797768,408240.725488,203852.546135,224785.155415,2370.08806655,407.958661549,11013.1393443,1956803.97447,251496.73151,268636.430341,1208246.77389,299237.095078,109577.607878,164786.345635,165075.618306,246223.116807,672141.544926,156487.683566,9041.64377084,36923.9422323,9918.12055368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24995.3133787
"TCGA-D8-A1XV-01A-11R-A14M-07",5139271.70751,105346.076658,193.354745438,167024.581658,100848.876974,1110374.74044,30855.6265235,69.86446085,143306.993404,61140.8134403,189748.902713,108138.82767,196269.523815,193950.587627,38629.8890711,250340.904119,1084.90654954,465561.222041,804.970208053,420272.176402,447891.380188,82957.9363992,440732.983024,36307.089473,226291.030269,88438.925087,4403242.41304,241.729687107,398984.595227,71655.004681,610936.488726,10526.6674813,413800.531138,269759.288033,52612.3962984,101856.799359,560587.54182,12569.0901643,6163.61889112,1805293.00959,283245.54843,21734.4156147,445527.889801,173791.39729,185759.206145,426155.023637,218616.536556,232687.7433,202982.080036,156032.051836,5277.66562738,9166.25691316,23543.3089404,0,0,0,0,0,0,0,6635.47991108,0,0,0,0,0,0,30215.131738,0,0
"TCGA-AR-A2LE-01A-11R-A180-07",5449459.94684,136664.591483,516.097800017,352729.781969,133978.913859,1441190.16279,174612.420176,248.640700714,155576.213672,63791.9780335,198117.703863,180086.982886,778298.363369,72465.2517743,86615.8236963,348888.084154,11583.2250649,643829.554605,7162.02322859,811546.448356,5409994.62386,92735.3533554,134740.659767,111030.014166,644952.807534,783070.694286,5918266.67385,967.828532722,424807.253025,199149.665027,470831.980337,17781.5259244,254285.376645,473574.842961,104292.996865,183229.998217,3416.22529493,2126.35209414,6119.74505142,1285365.50536,217953.089353,172667.460951,563207.635584,509630.128402,222228.33089,361229.963453,279192.693157,258382.796182,124204.50306,182307.075199,4448.53173893,371979.148002,14571.8793239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6433.57813098
"TCGA-PE-A5DC-01A-12R-A27Q-07",3136870.85397,106238.218266,10013.6473309,264564.464844,45250.8582572,1181500.85738,257754.620084,378.021939448,274860.561448,138261.84334,201215.678055,249720.552787,175496.095743,174502.613321,57468.7581618,135629.252751,4193.0012258,995436.768869,4770.33680133,755874.674527,290429.393394,206537.45428,157750.70397,110845.127911,121704.511771,736605.601929,3456305.04044,233.562253537,675533.493404,170949.334129,297437.383448,28773.6061126,162966.542301,770365.764074,164146.219725,379248.530044,741.981793622,6089.31103551,7733.34461113,2630553.38268,183338.600702,200051.681011,765613.725216,201087.840902,187147.517018,92216.9814481,130665.65602,171270.490592,128314.792861,69235.0030009,46591.9254529,30871.4109437,9278.96090024,0,0,0,0,0,0,0,0,0,7206.07111491,0,3963.3391132,0,0,0,0,16767.9731712
"TCGA-A7-A4SB-01A-21R-A266-07",5689583.30874,123251.566525,0,520564.303599,36708.8989427,1494922.60142,80575.5077152,72.6082585505,226783.475515,108601.724753,247833.614425,250667.489894,141259.905799,217381.948769,116305.272997,177421.453617,92174.2900254,1722473.23375,24539.7951819,666629.393401,152470.329746,93528.1575871,97206.6820179,185757.815948,235282.840322,721694.848499,2046376.3642,0,524770.191587,127542.26609,432419.262188,23148.5812298,200393.108757,179194.299045,86409.2671531,403567.902758,1995.21774809,5519.45829828,4177.61976679,568490.943951,289500.086363,397933.182469,383904.285734,223536.483091,221702.38786,100448.622475,120685.120542,229560.231,118908.93405,116292.139268,3175.489379,24647.2681074,14506.6772301,0,0,0,0,0,0,0,6896.07613268,0,0,0,0,15986.3583076,0,0,0,30059.8190399
"TCGA-BH-A1EV-01A-11R-A137-07",5133428.45442,163397.839577,417.138061644,295564.601179,98772.5686431,411080.235604,24892.2495053,1256.03010634,266354.334156,182552.502403,262137.224559,118104.26762,233383.232782,52740.1986422,65749.8884712,734445.672781,11117.5969178,499709.370624,1833.09885748,582451.149098,509552.476581,236392.474341,533342.325085,119626.55496,454522.831644,905404.956723,5161510.98323,0,302982.619239,83798.4346741,496502.970264,17992.412139,239715.925451,361816.506494,124090.407998,354230.48597,25540.8912381,1527.67322764,4625.11900849,1329253.23124,191101.145653,116613.363903,673884.587545,590229.023291,149992.789444,274132.146719,161846.757056,175261.126844,202718.841811,153189.029367,22072.6398593,57964.8837957,3814.39412482,0,0,9218.11913497,0,0,0,0,14315.1967743,0,0,0,0,14748.990616,0,0,0,0
